frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
307,614.6250,552.0000,1.0607,730.8750,363.0000,0.0000,506.2500,358.1250,2.0194,689.2500,670.1250,0.7500,1035.0000,378.0000,3.3541,1177.5000,592.1250,2.0194,870.7500,721.8750,0.8385,691.8750,894.0000,0.3750,870.0000,707.2500,0.8385,816.0000,900.0000,1.5000,993.7500,723.0000,0.8385,959.2500,872.2500,0.7500,992.2500,722.6250,1.3521,973.5000,856.5000,0.7500,,,,,,,,,
308,616.8750,553.1250,2.5156,730.5000,364.1250,1.1859,507.0000,358.1250,0.7500,688.1250,671.6250,1.8750,1040.2500,379.5000,5.4601,1179.7500,594.0000,2.9288,870.0000,722.6250,1.0607,691.5000,894.0000,0.3750,871.5000,707.6250,1.5462,819.0000,899.2500,3.0923,993.7500,725.2500,2.2500,962.2500,872.2500,3.0000,995.2500,725.6250,4.2426,980.2500,857.2500,6.7915,,,,,,,,,
309,616.5000,553.1250,0.3750,731.6250,363.3750,1.3521,508.5000,357.7500,1.5462,690.7500,670.5000,2.8559,1038.0000,381.0000,2.7042,1178.2500,592.8750,1.8750,870.7500,721.8750,1.0607,692.2500,894.0000,0.7500,870.7500,707.2500,0.8385,817.5000,900.0000,1.6771,993.7500,723.7500,1.5000,959.2500,873.0000,3.0923,995.2500,723.3750,2.2500,977.2500,858.0000,3.0923,,,,,,,,,
310,617.2500,553.1250,0.7500,732.7500,365.2500,2.1866,509.6250,357.7500,1.1250,688.8750,670.8750,1.9121,1036.5000,380.6250,1.5462,1179.0000,593.2500,0.8385,870.0000,722.2500,0.8385,693.0000,894.0000,0.7500,870.7500,707.6250,0.3750,816.7500,899.2500,1.0607,993.7500,724.8750,1.1250,958.5000,874.5000,1.6771,996.0000,724.1250,1.0607,978.0000,858.0000,0.7500,,,,,,,,,
311,617.2500,555.0000,1.8750,734.2500,365.6250,1.5462,511.1250,358.5000,1.6771,691.5000,671.2500,2.6517,1039.5000,383.6250,4.2426,1179.7500,594.3750,1.3521,870.7500,723.3750,1.3521,692.6250,894.7500,0.8385,871.5000,708.7500,1.3521,817.5000,899.2500,0.7500,995.2500,725.6250,1.6771,957.0000,875.2500,1.6771,996.7500,723.3750,1.0607,976.5000,858.0000,1.5000,,,,,,,,,
312,617.2500,555.0000,0.0000,733.8750,365.2500,0.5303,510.7500,358.5000,0.3750,691.5000,671.2500,0.0000,1041.0000,384.0000,1.5462,1179.7500,594.7500,0.3750,870.7500,723.3750,0.0000,693.0000,894.7500,0.3750,871.5000,708.7500,0.0000,817.5000,900.0000,0.7500,994.5000,725.2500,0.8385,957.0000,875.2500,0.0000,996.7500,723.7500,0.3750,977.2500,858.0000,0.7500,,,,,,,,,
313,619.5000,555.7500,2.3717,736.1250,365.2500,2.2500,511.5000,359.6250,1.3521,694.8750,670.8750,3.3958,1035.7500,383.2500,5.3033,1179.0000,592.8750,2.0194,873.7500,724.1250,3.0923,693.7500,894.7500,0.7500,873.7500,709.8750,2.5156,823.5000,900.0000,6.0000,995.2500,724.5000,1.0607,957.7500,875.2500,0.7500,996.7500,722.6250,1.1250,976.5000,857.2500,1.0607,,,,,,,,,
314,620.2500,556.8750,1.3521,739.1250,366.0000,3.0923,513.0000,360.0000,1.5462,697.8750,670.5000,3.0233,1036.5000,385.5000,2.3717,1180.5000,594.0000,1.8750,875.2500,724.5000,1.5462,692.2500,894.0000,1.6771,875.2500,710.2500,1.5462,823.5000,900.0000,0.0000,997.5000,726.0000,2.7042,957.0000,877.5000,2.3717,998.2500,722.6250,1.5000,976.5000,857.2500,0.0000,,,,,,,,,
315,621.0000,557.6250,1.0607,742.1250,366.0000,3.0000,513.7500,360.7500,1.0607,700.5000,670.5000,2.6250,1039.5000,387.0000,3.3541,1181.2500,594.7500,1.0607,876.0000,725.2500,1.0607,690.3750,894.0000,1.8750,876.0000,711.3750,1.3521,823.5000,901.5000,1.5000,997.5000,725.6250,0.3750,956.2500,879.0000,1.6771,999.0000,722.2500,0.8385,976.5000,858.7500,1.5000,,,,,,,,,
316,621.7500,558.0000,0.8385,742.5000,366.0000,0.3750,514.5000,360.7500,0.7500,699.7500,670.8750,0.8385,1036.5000,386.2500,3.0923,1180.5000,594.7500,0.7500,875.2500,726.3750,1.3521,690.7500,894.7500,0.8385,876.7500,711.7500,0.8385,825.0000,900.7500,1.6771,997.5000,726.7500,1.1250,957.0000,879.7500,1.0607,999.7500,723.0000,1.0607,978.7500,858.0000,2.3717,,,,,,,,,
317,622.5000,557.2500,1.0607,743.6250,365.2500,1.3521,515.6250,359.2500,1.8750,700.5000,671.2500,0.8385,1036.5000,386.2500,0.0000,1182.0000,594.7500,1.5000,876.7500,726.0000,1.5462,691.5000,894.7500,0.7500,876.7500,712.5000,0.7500,823.5000,900.7500,1.5000,997.5000,726.7500,0.0000,956.2500,880.5000,1.0607,1001.2500,722.6250,1.5462,980.2500,858.7500,1.6771,,,,,,,,,
318,622.5000,557.2500,0.0000,743.2500,365.2500,0.3750,515.6250,359.2500,0.0000,700.5000,670.8750,0.3750,1037.2500,386.6250,0.8385,1182.0000,594.7500,0.0000,876.7500,726.0000,0.0000,691.5000,894.7500,0.0000,876.7500,712.1250,0.3750,823.5000,900.7500,0.0000,997.5000,726.3750,0.3750,955.5000,880.5000,0.7500,1001.2500,722.6250,0.0000,981.0000,858.7500,0.7500,,,,,,,,,
319,623.2500,557.2500,0.7500,745.8750,366.0000,2.7300,517.5000,358.5000,2.0194,699.7500,672.0000,1.3521,1033.5000,388.5000,4.1926,1181.2500,594.3750,0.8385,878.2500,726.3750,1.5462,691.5000,895.5000,0.7500,874.5000,714.0000,2.9288,821.2500,900.0000,2.3717,999.0000,726.7500,1.5462,957.7500,880.5000,2.2500,1000.5000,722.2500,0.8385,976.5000,856.5000,5.0312,,,,,,,,,
320,624.0000,557.6250,0.8385,746.2500,366.3750,0.5303,517.1250,358.8750,0.5303,701.2500,672.7500,1.6771,1036.5000,388.5000,3.0000,1182.7500,595.1250,1.6771,879.0000,727.1250,1.0607,692.6250,894.7500,1.3521,876.0000,714.3750,1.5462,822.7500,900.7500,1.6771,999.0000,727.5000,0.7500,956.2500,880.5000,1.5000,1003.5000,723.3750,3.2040,982.5000,858.7500,6.4080,,,,,,,,,
321,624.0000,557.6250,0.0000,746.2500,366.7500,0.3750,517.5000,358.8750,0.3750,702.0000,672.0000,1.0607,1039.5000,389.2500,3.0923,1183.5000,595.5000,0.8385,879.0000,726.7500,0.3750,692.2500,894.0000,0.8385,876.7500,714.0000,0.8385,822.7500,901.5000,0.7500,998.2500,727.5000,0.7500,956.2500,881.2500,0.7500,1002.7500,723.3750,0.7500,981.0000,859.5000,1.6771,,,,,,,,,
322,624.3750,558.0000,0.5303,745.5000,367.8750,1.3521,516.7500,360.0000,1.3521,699.7500,674.2500,3.1820,1040.2500,389.2500,0.7500,1183.5000,595.5000,0.0000,877.5000,727.5000,1.6771,692.2500,894.7500,0.7500,876.0000,715.5000,1.6771,822.7500,901.5000,0.0000,998.2500,727.8750,0.3750,957.7500,880.5000,1.6771,1004.2500,724.8750,2.1213,984.7500,860.2500,3.8243,,,,,,,,,
323,624.7500,558.7500,0.8385,746.2500,368.2500,0.8385,516.3750,361.1250,1.1859,702.0000,673.5000,2.3717,1041.0000,388.5000,1.0607,1185.0000,596.2500,1.6771,879.0000,727.5000,1.5000,693.0000,894.0000,1.0607,876.7500,715.1250,0.8385,823.5000,902.2500,1.0607,998.2500,727.5000,0.3750,956.2500,881.2500,1.6771,1005.7500,724.8750,1.5000,986.2500,861.0000,1.6771,,,,,,,,,
324,624.7500,558.7500,0.0000,746.2500,367.8750,0.3750,516.3750,361.1250,0.0000,701.2500,673.8750,0.8385,1042.5000,388.8750,1.5462,1185.0000,596.6250,0.3750,878.2500,727.1250,0.8385,693.0000,894.0000,0.0000,876.7500,715.1250,0.0000,822.7500,902.2500,0.7500,998.2500,727.8750,0.3750,957.0000,880.5000,1.0607,1005.0000,725.2500,0.8385,984.0000,861.0000,2.2500,,,,,,,,,
325,626.2500,559.8750,1.8750,747.3750,369.0000,1.5910,518.6250,360.7500,2.2810,703.5000,673.8750,2.2500,1039.5000,388.1250,3.0923,1186.5000,594.0000,3.0233,879.0000,727.8750,1.0607,695.6250,895.5000,3.0233,879.7500,714.3750,3.0923,826.5000,901.5000,3.8243,1001.2500,727.8750,3.0000,960.0000,882.0000,3.3541,1008.0000,723.7500,3.3541,987.0000,859.5000,3.3541,,,,,,,,,
326,626.2500,559.8750,0.0000,747.3750,369.7500,0.7500,519.3750,361.1250,0.8385,703.5000,674.2500,0.3750,1038.0000,387.7500,1.5462,1185.7500,594.0000,0.7500,879.0000,728.2500,0.3750,696.3750,896.2500,1.0607,879.0000,714.7500,0.8385,825.7500,901.5000,0.7500,1001.2500,727.8750,0.0000,960.0000,882.0000,0.0000,1008.0000,723.7500,0.0000,987.0000,858.7500,0.7500,,,,,,,,,
327,626.6250,558.3750,1.5462,747.3750,369.0000,0.7500,519.7500,360.7500,0.5303,704.2500,674.6250,0.8385,1039.5000,388.5000,1.6771,1188.0000,594.7500,2.3717,879.7500,728.6250,0.8385,696.7500,895.5000,0.8385,880.5000,715.5000,1.6771,826.5000,901.5000,0.7500,1003.5000,729.0000,2.5156,961.5000,882.0000,1.5000,1011.7500,725.6250,4.1926,992.2500,860.2500,5.4601,,,,,,,,,
328,623.2500,555.0000,4.7730,748.5000,368.2500,1.3521,521.2500,360.7500,1.5000,702.0000,675.3750,2.3717,1041.7500,389.2500,2.3717,1188.0000,597.0000,2.2500,878.2500,728.2500,1.5462,698.2500,894.7500,1.6771,880.5000,716.6250,1.1250,826.5000,901.5000,0.0000,1002.7500,729.3750,0.8385,960.7500,882.0000,0.7500,1012.5000,726.3750,1.0607,992.2500,861.0000,0.7500,,,,,,,,,
329,583.1250,541.1250,42.4562,733.8750,369.7500,14.7017,524.2500,354.0000,7.3866,697.5000,666.7500,9.7283,1036.5000,391.5000,5.7118,1179.0000,597.3750,9.0078,871.5000,717.7500,12.4825,700.5000,890.2500,5.0312,876.7500,707.2500,10.0972,821.2500,896.2500,7.4246,1003.5000,732.0000,2.7300,962.2500,900.7500,18.8099,1005.7500,715.1250,13.1196,972.0000,859.5000,20.3055,,,,,,,,,
330,583.1250,541.1250,0.0000,733.8750,369.7500,0.0000,524.2500,354.0000,0.0000,697.5000,666.7500,0.0000,1036.5000,391.8750,0.3750,1178.2500,597.3750,0.7500,871.5000,717.7500,0.0000,700.5000,890.2500,0.0000,876.7500,707.2500,0.0000,821.2500,896.2500,0.0000,1003.5000,732.0000,0.0000,962.2500,900.0000,0.7500,1005.7500,715.5000,0.3750,972.7500,859.5000,0.7500,,,,,,,,,
331,537.3750,537.7500,45.8743,678.3750,374.2500,55.6821,529.1250,337.1250,17.5651,693.7500,660.7500,7.0755,1030.5000,393.0000,6.1046,1179.0000,596.2500,1.3521,865.5000,720.3750,6.5491,702.3750,894.0000,4.1926,880.5000,704.6250,4.5775,820.5000,895.5000,1.0607,1009.5000,739.5000,9.6047,967.5000,896.2500,6.4517,1009.5000,717.0000,4.0389,974.2500,848.2500,11.3496,,,,,,,,,
332,516.0000,533.6250,21.7694,633.7500,359.2500,47.0786,523.8750,329.0625,9.6211,696.3750,649.8750,11.1873,1023.0000,395.2500,7.8302,1177.5000,590.6250,5.8216,859.5000,720.0000,6.0117,700.5000,895.5000,2.4012,880.5000,700.5000,4.1250,822.0000,894.0000,2.1213,1014.0000,737.2500,5.0312,969.7500,894.0000,3.1820,1008.7500,713.2500,3.8243,972.0000,843.0000,5.7118,,,,,,,,,
333,511.5000,526.1250,8.7464,621.0000,354.0000,13.7886,522.3750,322.3125,6.9147,688.5000,646.8750,8.4271,1019.2500,394.5000,3.8243,1176.0000,588.7500,2.4012,856.5000,718.1250,3.5377,702.0000,897.7500,2.7042,879.0000,699.3750,1.8750,822.7500,895.5000,1.6771,1012.5000,736.5000,1.6771,969.0000,892.5000,1.6771,1008.7500,713.2500,0.0000,972.0000,843.0000,0.0000,,,,,,,,,
334,506.2500,523.1250,6.0467,616.5000,351.3750,5.2097,523.8750,318.0000,4.5659,686.2500,645.3750,2.7042,1017.7500,394.8750,1.5462,1176.0000,588.3750,0.3750,855.0000,718.1250,1.5000,699.7500,899.2500,2.7042,878.2500,698.2500,1.3521,822.7500,894.7500,0.7500,1014.7500,736.5000,2.2500,973.5000,891.0000,4.7434,1005.7500,712.5000,3.0923,965.2500,841.5000,6.9147,,,,,,,,,
335,502.5000,522.0000,3.9151,613.5000,351.0000,3.0233,522.7500,317.8125,1.1405,686.2500,644.6250,0.7500,1020.0000,396.0000,2.5156,1177.5000,589.1250,1.6771,854.2500,717.7500,0.8385,698.6250,899.2500,1.1250,877.5000,697.5000,1.0607,821.2500,894.7500,1.5000,1015.5000,737.2500,1.0607,973.5000,891.0000,0.0000,1004.2500,713.2500,1.6771,960.7500,841.5000,4.5000,,,,,,,,,
336,502.5000,522.0000,0.0000,613.8750,351.0000,0.3750,522.3750,318.0000,0.4193,686.2500,644.6250,0.0000,1021.5000,396.0000,1.5000,1177.5000,589.8750,0.7500,854.2500,717.3750,0.3750,699.0000,898.5000,0.8385,877.5000,697.5000,0.0000,819.7500,895.5000,1.6771,1015.5000,738.0000,0.7500,973.5000,891.0000,0.0000,1004.2500,713.6250,0.3750,960.0000,842.2500,1.0607,,,,,,,,,
337,501.0000,523.8750,2.4012,614.6250,353.2500,2.3717,522.0000,318.9375,1.0097,683.6250,645.0000,2.6517,1018.5000,395.2500,3.0923,1175.2500,591.7500,2.9288,853.5000,717.0000,0.8385,697.5000,900.0000,2.1213,874.5000,697.5000,3.0000,814.5000,894.0000,5.4601,1012.5000,738.0000,3.0000,972.0000,892.5000,2.1213,997.5000,713.6250,6.7500,949.5000,842.2500,10.5000,,,,,,,,,
338,501.3750,525.3750,1.5462,612.7500,353.6250,1.9121,520.1250,319.1250,1.8844,682.5000,646.5000,1.8750,1020.7500,396.7500,2.7042,1174.5000,593.2500,1.6771,852.7500,718.5000,1.6771,697.1250,900.7500,0.8385,873.7500,699.0000,1.6771,814.5000,895.5000,1.5000,1010.2500,739.5000,2.7042,972.0000,892.5000,0.0000,997.5000,715.8750,2.2500,951.0000,843.0000,1.6771,,,,,,,,,
339,501.7500,526.8750,1.5462,616.1250,356.2500,4.2757,521.6250,320.8125,2.2578,684.0000,648.3750,2.4012,1021.5000,397.5000,1.0607,1174.5000,594.7500,1.5000,853.5000,721.1250,2.7300,697.5000,903.0000,2.2810,876.0000,701.2500,3.1820,818.2500,897.7500,4.3732,1011.7500,741.0000,2.1213,975.0000,892.5000,3.0000,998.2500,717.3750,1.6771,952.5000,844.5000,2.1213,,,,,,,,,
340,502.5000,527.6250,1.0607,618.0000,356.6250,1.9121,522.0000,320.6250,0.4193,684.0000,648.3750,0.0000,1023.0000,398.6250,1.8750,1176.0000,595.8750,1.8750,853.5000,721.1250,0.0000,697.5000,903.7500,0.7500,877.5000,701.6250,1.5462,819.0000,899.2500,1.6771,1010.2500,742.5000,2.1213,969.7500,895.5000,6.0467,1001.2500,718.5000,3.2040,958.5000,846.7500,6.4080,,,,,,,,,
341,504.0000,527.2500,1.5462,618.0000,357.0000,0.3750,522.0000,321.0000,0.3750,684.7500,649.8750,1.6771,1035.0000,402.0000,12.4656,1182.0000,599.6250,7.0755,855.0000,720.7500,1.5462,699.7500,902.2500,2.7042,881.2500,702.7500,3.9151,819.0000,903.0000,3.7500,1014.0000,745.5000,4.8023,979.5000,897.0000,9.8647,1005.7500,723.3750,6.6344,963.7500,852.0000,7.4246,,,,,,,,,
342,504.0000,527.2500,0.0000,617.6250,357.0000,0.3750,522.3750,321.1875,0.4193,684.7500,649.8750,0.0000,1035.0000,402.0000,0.0000,1182.0000,599.6250,0.0000,855.0000,720.3750,0.3750,699.7500,902.2500,0.0000,881.2500,702.7500,0.0000,819.0000,902.2500,0.7500,1014.0000,745.5000,0.0000,980.2500,897.0000,0.7500,1005.7500,723.0000,0.3750,963.0000,852.0000,0.7500,,,,,,,,,
343,505.1250,528.7500,1.8750,620.2500,357.7500,2.7300,523.8750,321.7500,1.6020,686.2500,649.8750,1.5000,1033.5000,401.2500,1.6771,1181.2500,599.2500,0.8385,857.2500,719.6250,2.3717,702.7500,902.2500,3.0000,882.0000,702.7500,0.7500,820.5000,903.0000,1.6771,1012.5000,744.0000,2.1213,975.7500,897.0000,4.5000,1008.0000,721.5000,2.7042,968.2500,851.2500,5.3033,,,,,,,,,
344,506.2500,528.0000,1.3521,622.1250,358.1250,1.9121,525.7500,322.1250,1.9121,688.5000,651.0000,2.5156,1038.0000,402.7500,4.7434,1184.2500,600.7500,3.3541,858.7500,720.7500,1.8750,706.1250,903.0000,3.4573,885.0000,703.5000,3.0923,824.2500,905.2500,4.3732,1014.0000,745.5000,2.1213,975.0000,898.5000,1.6771,1014.0000,723.0000,6.1847,978.7500,853.5000,10.7384,,,,,,,,,
345,508.8750,530.2500,3.4573,621.7500,357.3750,0.8385,526.8750,321.5625,1.2578,690.0000,652.8750,2.4012,1035.7500,404.2500,2.7042,1184.2500,599.2500,1.5000,859.5000,723.3750,2.7300,705.0000,903.7500,1.3521,885.7500,706.5000,3.0923,826.5000,906.0000,2.3717,1016.2500,745.5000,2.2500,979.5000,900.0000,4.7434,1017.7500,723.7500,3.8243,986.2500,853.5000,7.5000,,,,,,,,,
346,509.6250,531.0000,1.0607,621.0000,358.5000,1.3521,527.2500,321.9375,0.5303,689.2500,654.0000,1.3521,1034.2500,405.7500,2.1213,1184.2500,598.5000,0.7500,858.7500,724.5000,1.3521,705.0000,904.5000,0.7500,886.5000,707.6250,1.3521,828.0000,906.7500,1.6771,1017.0000,746.2500,1.0607,981.0000,899.2500,1.6771,1018.5000,723.7500,0.7500,987.0000,852.7500,1.0607,,,,,,,,,
347,507.7500,530.2500,2.0194,622.5000,359.6250,1.8750,528.0000,322.6875,1.0607,689.6250,652.8750,1.1859,1035.0000,405.3750,0.8385,1184.2500,599.2500,0.7500,859.5000,723.0000,1.6771,705.0000,903.0000,1.5000,885.7500,706.1250,1.6771,825.7500,906.0000,2.3717,1017.0000,745.5000,0.7500,981.0000,900.0000,0.7500,1015.5000,723.0000,3.0923,978.7500,853.5000,8.2840,,,,,,,,,
348,507.7500,530.2500,0.0000,622.8750,360.0000,0.5303,527.6250,322.8750,0.4193,690.0000,652.8750,0.3750,1035.0000,405.3750,0.0000,1184.2500,599.2500,0.0000,859.5000,723.3750,0.3750,705.0000,903.0000,0.0000,886.5000,706.1250,0.7500,826.5000,905.2500,1.0607,1017.7500,745.5000,0.7500,981.7500,900.0000,0.7500,1015.5000,723.0000,0.0000,979.5000,853.5000,0.7500,,,,,,,,,
349,507.3750,530.6250,0.5303,624.7500,361.1250,2.1866,527.6250,322.5000,0.3750,689.2500,653.2500,0.8385,1035.7500,405.7500,0.8385,1184.2500,600.0000,0.7500,859.5000,723.7500,0.3750,705.0000,903.7500,0.7500,887.2500,705.7500,0.8385,827.2500,906.0000,1.0607,1017.0000,746.2500,1.0607,981.0000,900.0000,0.7500,1016.2500,723.3750,0.8385,980.2500,854.2500,1.0607,,,,,,,,,
350,507.7500,531.0000,0.5303,625.5000,361.5000,0.8385,528.3750,322.1250,0.8385,690.0000,653.6250,0.8385,1037.2500,405.3750,1.5462,1185.7500,599.6250,1.5462,860.2500,723.0000,1.0607,705.7500,903.0000,1.0607,886.5000,705.7500,0.7500,826.5000,906.0000,0.7500,1018.5000,746.2500,1.5000,982.5000,900.0000,1.5000,1017.7500,723.0000,1.5462,982.5000,853.5000,2.3717,,,,,,,,,
351,508.5000,532.1250,1.3521,625.8750,361.8750,0.5303,528.0000,322.1250,0.3750,689.6250,654.0000,0.5303,1038.0000,405.7500,0.8385,1185.7500,600.0000,0.3750,861.0000,722.2500,1.0607,706.8750,903.7500,1.3521,887.2500,705.7500,0.7500,826.5000,907.5000,1.5000,1017.0000,746.2500,1.5000,981.0000,901.5000,2.1213,1017.7500,723.0000,0.0000,984.0000,855.0000,2.1213,,,,,,,,,
352,509.2500,533.2500,1.3521,630.0000,359.2500,4.8894,526.5000,324.0000,2.4012,690.3750,656.2500,2.3717,1044.0000,403.8750,6.2861,1191.7500,605.2500,7.9726,867.7500,723.3750,6.8431,708.0000,903.0000,1.3521,891.0000,705.3750,3.7687,824.2500,905.2500,3.1820,1017.7500,738.7500,7.5374,975.0000,885.0000,17.5570,1017.7500,723.7500,0.7500,985.5000,849.0000,6.1847,,,,,,,,,
353,509.6250,531.3750,1.9121,626.6250,362.2500,4.5156,528.7500,322.6875,2.6048,689.2500,654.3750,2.1866,1036.5000,405.3750,7.6485,1185.0000,601.1250,7.9106,860.2500,723.0000,7.5094,707.2500,903.0000,0.7500,887.2500,706.8750,4.0389,826.5000,906.7500,2.7042,1017.0000,747.0000,8.2840,980.2500,900.0000,15.8922,1019.2500,724.1250,1.5462,986.2500,853.5000,4.5621,,,,,,,,,
354,509.6250,531.7500,0.3750,626.6250,361.8750,0.3750,528.3750,322.5000,0.4193,689.2500,654.3750,0.0000,1037.2500,405.3750,0.7500,1185.0000,601.5000,0.3750,861.0000,723.0000,0.7500,707.2500,903.0000,0.0000,887.2500,706.5000,0.3750,825.7500,906.0000,1.0607,1017.0000,747.0000,0.0000,979.5000,900.0000,0.7500,1019.2500,724.1250,0.0000,987.0000,853.5000,0.7500,,,,,,,,,
355,508.5000,530.6250,1.5910,627.0000,364.5000,2.6517,529.5000,324.0000,1.8750,689.2500,654.0000,0.3750,1038.0000,406.5000,1.3521,1185.0000,603.0000,1.5000,861.0000,723.3750,0.3750,707.2500,903.0000,0.0000,888.0000,706.5000,0.7500,826.5000,906.7500,1.0607,1017.0000,748.5000,1.5000,979.5000,900.7500,0.7500,1017.7500,725.6250,2.1213,983.2500,855.0000,4.0389,,,,,,,,,
356,510.0000,531.0000,1.5462,628.8750,365.2500,2.0194,531.3750,324.9375,2.0963,690.0000,655.1250,1.3521,1038.7500,407.2500,1.0607,1185.7500,603.3750,0.8385,861.0000,725.2500,1.8750,706.8750,904.5000,1.5462,888.0000,708.0000,1.5000,827.2500,906.7500,0.7500,1019.2500,750.0000,2.7042,982.5000,900.0000,3.0923,1016.2500,726.7500,1.8750,978.7500,855.0000,4.5000,,,,,,,,,
357,510.7500,530.6250,0.8385,628.8750,365.2500,0.0000,531.3750,324.7500,0.1875,690.0000,655.5000,0.3750,1040.2500,408.3750,1.8750,1185.7500,604.1250,0.7500,860.2500,726.0000,1.0607,706.5000,905.2500,0.8385,889.5000,708.3750,1.5462,830.2500,908.2500,3.3541,1018.5000,750.0000,0.7500,981.0000,901.5000,2.1213,1018.5000,728.2500,2.7042,984.0000,857.2500,5.7118,,,,,,,,,
358,512.2500,531.3750,1.6771,629.2500,366.3750,1.1859,533.6250,325.1250,2.2810,690.7500,656.6250,1.3521,1040.2500,409.5000,1.1250,1185.7500,603.7500,0.3750,859.5000,726.7500,1.0607,706.8750,906.0000,0.8385,891.0000,709.1250,1.6771,832.5000,909.0000,2.3717,1018.5000,750.7500,0.7500,980.2500,903.0000,1.6771,1023.0000,728.2500,4.5000,993.0000,856.5000,9.0312,,,,,,,,,
359,512.6250,531.7500,0.5303,630.7500,366.3750,1.5000,534.3750,325.5000,0.8385,691.5000,657.3750,1.0607,1039.5000,410.6250,1.3521,1185.7500,603.7500,0.0000,860.2500,727.1250,0.8385,708.0000,906.0000,1.1250,891.7500,709.5000,0.8385,834.0000,909.0000,1.5000,1019.2500,750.0000,1.0607,981.0000,901.5000,1.6771,1023.7500,727.5000,1.0607,992.2500,856.5000,0.7500,,,,,,,,,
360,512.6250,532.5000,0.7500,634.5000,364.5000,4.1926,531.7500,326.4375,2.7874,692.2500,660.0000,2.7300,1052.2500,409.5000,12.7995,1194.0000,607.8750,9.2238,867.0000,727.1250,6.7500,709.8750,906.0000,1.8750,894.0000,707.2500,3.1820,831.0000,905.2500,4.8023,1017.7500,742.5000,7.6485,973.5000,886.5000,16.7705,1023.7500,727.8750,0.3750,994.5000,852.0000,5.0312,,,,,,,,,
361,513.3750,533.2500,1.0607,630.0000,365.2500,4.5621,535.5000,326.2500,3.7547,695.2500,658.1250,3.5377,1042.5000,411.3750,9.9287,1189.5000,604.5000,5.6250,863.2500,727.5000,3.7687,710.2500,906.7500,0.8385,893.2500,710.2500,3.0923,835.5000,910.5000,6.9147,1023.7500,750.7500,10.2011,987.0000,901.5000,20.1804,1026.0000,728.2500,2.2810,994.5000,856.5000,4.5000,,,,,,,,,
